type_id,vale_max_buy,vale_min_sell,vale_available,jita_max_buy,jita_min_sell,jita_available
3446,,115000.0,9.0,501.8,501.9,4952.0
3447,,,,1010000.0,7500000.0,1578.0
3449,,,,3501.0,16000.0,2423.0
3450,,,,105.1,1849.0,14843.0
3451,,,,44140.0,37500.0,8799.0
3452,,10010.0,3.0,220.1,220.2,10710.0
3453,,,,401.0,34990.0,8600.0
3454,,,,60100.0,493600.0,7871.0
3455,,,,5000.0,45000.0,1428.0
3456,,,,5011000.0,10000000.0,7810.0
3465,,,,26210.0,58920.0,1156.0
3466,,,,75000.0,82690.0,2178.0
3467,,,,11000.0,26990.0,2064.0
3469,,,,506400.0,2335000.0,144.0
3470,,,,410600000.0,597600000.0,11.0
3471,,,,5227000.0,8796000.0,111.0
3474,,,,75840000.0,108000000.0,1.0
3475,,724500000.0,1.0,493800000.0,709300000.0,14.0
3476,,,,4507000.0,6969000.0,244.0
3477,,,,72980000.0,118400000.0,2.0
3478,,,,540400000.0,644700000.0,12.0
3479,,16800000.0,5.0,2525000.0,8497000.0,68.0
3481,,,,82390000.0,92410000.0,70.0
3482,,742600000.0,1.0,520100000.0,699900000.0,16.0
3488,19000.0,880000.0,170.0,675600.0,858600.0,1133.0
3496,543500.0,1196000.0,417.0,899400.0,952700.0,1755.0
3504,1313000.0,2000000.0,459.0,1575000.0,1680000.0,2052.0
3512,605100.0,1898000.0,122.0,1861000.0,2135000.0,448.0
3514,161100000.0,,,71860000.0,,
3516,,,,16690000.0,,
3518,,,,11000000.0,,
3520,1300000.0,2859000.0,14.0,1915000.0,2148000.0,1554.0
3528,,310000.0,3.0,45360.0,75000.0,2749.0
3529,,,,,400000.0,6.0
3530,600000.0,1554000.0,579.0,1218000.0,1350000.0,1862.0
3532,,214100000.0,2.0,65860000.0,84990000.0,405.0
3534,124900000.0,996800000.0,3.0,800800000.0,907700000.0,51.0
3536,29910000.0,443000000.0,3.0,351600000.0,539000000.0,25.0
3538,,130000.0,44.0,37110.0,179700.0,5935.0
3539,,,,,800000.0,2112.0
3540,,2519000.0,140.0,1954000.0,2220000.0,1514.0
3542,204000000.0,497900000.0,12.0,405200000.0,474600000.0,27.0
3544,25550000.0,440000000.0,4.0,279100000.0,360000000.0,50.0
3546,,,,217300000.0,297700000.0,60.0
3550,,,,332200000.0,947800000.0,20.0
3551,,,,305.0,8950.0,36782.0
3552,,1000.0,11723.0,928.6,1124.0,204500.0
3553,,,,200000.0,500000.0,46.0
3554,,,,1502.0,1665.0,259185.0
3555,,,,500200.0,1000000.0,88.0
3559,,,,225800000.0,389800000.0,52.0
3561,,,,481200000.0,979900000.0,21.0
3563,,475000000.0,4.0,128300000.0,419900000.0,20.0
3565,,,,354700000.0,498900000.0,32.0
3566,,56000.0,1.0,16110.0,26390.0,8574.0
3567,,,,,112500.0,120.0
3568,160000.0,724800.0,1072.0,650500.0,999900.0,2455.0
3571,,,,308100000.0,799000000.0,8.0
3573,,,,152500000.0,315000000.0,12.0
3575,29380000.0,250200000.0,7.0,151900000.0,201500000.0,12.0
3576,,160000.0,451.0,60570.0,123100.0,138.0
3577,,,,,702580.0,40.0
3578,400000.0,2190000.0,257.0,1651000.0,2095000.0,447.0
3581,,,,20230000.0,25990000.0,24.0
3586,,,,2015.0,44990.0,1959.0
3587,,,,,49960.0,848.0
3588,48500.0,500000.0,11.0,300900.0,454700.0,375.0
3596,,,,15030.0,50100.0,2172.0
3597,,,,,124700.0,843.0
3598,90000.0,1578000.0,288.0,765000.0,937800.0,1729.0
3606,,,,30040.0,122800.0,702.0
3607,,,,,312440.0,823.0
3608,200800.0,1069000.0,430.0,805300.0,800000.0,1119.0
3616,,94500000.0,5.0,25990000.0,29210000.0,16.0
3617,,,,,24659510.0,767.0
3618,24140000.0,144000000.0,2.0,55270000.0,124700000.0,10.0
3643,,,,119.6,68.0,414111.0
3645,536.0,594.0,2988383.0,538.5,515.5,29998259.0
3647,,,,302.5,206.2,2730208.0
3651,,,,5500.0,140.0,47280.0
3653,,,,55180.0,177900.0,3616.0
3654,,,,,,
3655,,8551000.0,15.0,1635000.0,2687000.0,325.0
3663,,,,97990.0,372600.0,216.0
3664,,,,,,
3665,,2800000.0,10.0,1396000.0,2400000.0,106.0
3673,,100.1,10.0,120.72,90.01,1179200.0
3683,392.0,422.0,2008670.0,397.0,417.8,55079930.0
3685,,,,600.0,477.38,4724820.0
3687,500.0,4499.0,10308.0,864.11,689.0,4183981.0
3689,11640.0,13000.0,57506.0,11840.0,12490.0,2159123.0
3691,10500.0,11500.0,50379.0,9955.0,11900.0,676713.0
3693,11800.0,15000.0,35510.0,11700.0,14140.0,472961.0
3695,3000.0,6999.0,16530.0,3403.0,5373.0,938156.0
3697,6000.0,16900.0,34941.0,12860.0,13730.0,964877.0
3699,,,,58.85,159.9,2638456.0
3703,,,,130.0,14990.0,2841.0
3705,,,,160.2,1169.0,631.0
3707,,,,260.0,10000.0,1245.0
3709,,,,103.4,135.0,3677.0
3711,,,,260.0,1800.0,438.0
3713,,,,10375.1,9960.0,7606.0
3715,,,,116.35,28.18,154475.0
3717,,,,209.28,199.9,919575.0
3719,,,,2509.0,8999.0,470879.0
3721,,,,4002.0,95000.0,46967.0
3723,,,,4012.0,7777.0,630433.0
3725,3156.0,8400.0,10270.0,5636.0,6991.0,1312219.0
3727,,,,20150.0,224700.0,2500.0
3729,,,,5530.0,46990.0,16146.0
3731,,,,199100.0,400000.0,7850.0
3732,,,,7500000.0,10000000.0,7817.0
3756,40080000.0,50890000.0,24.0,37570000.0,39000000.0,635.0
3764,170100000.0,,,223300000.0,,
3765,,,,100700000.0,70000000000.0,84.0
3766,50000.0,500000.0,62.0,350600.0,479700.0,1161.0
3767,,,,75350.0,2880000.0,17.0
3771,,,,700.0,69610.0,24605.0
3773,,,,714.55,592.2,570580.0
3775,3100.0,19990.0,30438.0,13740.0,14200.0,1677354.0
3777,,2401.0,38.0,2862.0,2091.0,16375.0
3779,723.0,735.0,1501773.0,725.9,785.0,45055029.0
3806,,,,6007.0,99340.0,24281.0
3810,,,,9005.0,11980.0,230095.0
3812,,,,239.7,70.05,105292.0
3814,,1000.0,108523.0,35.0,27.0,3526336.0
3818,,,,311.0,311.1,1939.0
3820,,,,265.0,1000.0,1511.0
3822,,,,53.16,394.0,1204.0
3824,,,,100.0,200.1,1028.0
3826,,,,31.03,2715.0,2325.0
3828,12700.0,13690.0,8369.0,11430.0,12230.0,1293379.0
3829,450.0,44990.0,1268.0,25690.0,30500.0,56474.0
3830,,,,1000.0,124740.0,294.0
3831,330100.0,769200.0,942.0,772000.0,848400.0,5320.0
3839,,75660.0,107.0,55000.0,70000.0,841.0
3840,,,,1200.0,312420.0,42.0
3841,502100.0,1293000.0,1804.0,1170000.0,1220000.0,5798.0
3887,,29000.0,782.0,16450.0,22400.0,3982.0
3888,380000.0,1293000.0,359.0,972600.0,1174000.0,2569.0
3893,,,,23900000.0,37500000.0,37.0
3894,,,,28210000.0,37170000.0,66.0
3895,,,,18750000.0,22840000.0,215.0
3897,,,,20000.0,10000000.0,34.0
3898,1001000.0,44300000.0,4.0,34680000.0,40000000.0,221.0
3899,,,,1600000.0,,
3901,,,,168000.0,16210000.0,37.0
3903,,,,2600000.0,,
3907,,,,1000000.0,38890000.0,8.0
3909,,,,10000000.0,,
3913,,,,1599000.0,,
3915,,,,3722000.0,,
3937,,,,47010.0,145900.0,12.0
3938,,,,,2580000.0,20.0
3939,,1500000.0,126.0,510100.0,1099000.0,67.0
3941,,200000.0,184.0,35250.0,299800.0,3803.0
3942,,,,,2680000.0,28.0
3943,,2988000.0,161.0,407500.0,1796000.0,228.0
3947,,,,126700.0,387900.0,5753.0
3948,,,,,,
3949,,4947000.0,116.0,622600.0,1536000.0,6947.0
3953,,600000.0,181.0,87100.0,408000.0,3720.0
3954,,,,,2880000.0,6.0
3955,,2103000.0,68.0,681300.0,993000.0,80.0
3958,,,,51970000.0,88000000.0,20.0
3962,,,,95650000.0,111600000.0,181.0
3966,,,,13670000.0,45000000.0,15.0
3975,,,,1000000.0,,
3977,,,,511000.0,1489000.0,861.0
3978,,,,,3000000.0,2112.0
3979,,3899000.0,51.0,1655000.0,2955000.0,458.0
3981,,,,160100.0,887900.0,418.0
3982,,,,,3200000.0,2112.0
3983,,2298000.0,374.0,1051000.0,1600000.0,1079.0
3986,,,,151600.0,6979000.0,67.0
3987,,,,351000.0,709100.0,1747.0
3988,,,,,3400000.0,2112.0
3989,,4999000.0,4.0,1581000.0,3000000.0,162.0
3992,,,,21320000.0,197100000.0,5.0
3993,,2051000.0,7.0,285500.0,683500.0,221.0
3994,,,,37100.0,3600000.0,210.0
3995,,2568000.0,120.0,2143000.0,2652000.0,95.0
3997,,,,11000000.0,1650000000.0,1.0
3998,,,,45400000.0,999000000.0,4.0
3999,,,,147800000.0,994900000.0,6.0
4001,,,,10670000.0,225000000.0,2.0
4002,,,,274100000.0,1897000000.0,2.0
4003,,,,171300000.0,1244000000.0,7.0
4004,,,,12810000.0,498000000.0,7.0
4008,,,,55770000.0,748400000.0,2.0
4009,,,,20200000000.0,49000000000.0,3.0
4016,,,,15170000.0,,
4017,,,,238700.0,,
4018,,,,34210000.0,497300000.0,2.0
4019,,,,3106000.0,14000000.0,7.0
4020,,,,427300.0,61000000.0,8.0
4021,,,,25000000.0,895000000.0,1.0
4022,,,,95000000.0,682400000.0,4.0
4025,1979.0,37970.0,1255.0,22160.0,58980.0,29499.0
4026,,,,,,
4027,5030.0,49790.0,281.0,28180.0,31700.0,30117.0
4028,,,,8049000.0,78990000.0,7.0
4030,,,,,,
4032,,,,,,
4033,,,,31940000.0,55500000.0,6.0
4034,,,,21000.0,,
4035,,,,11000.0,,
4036,,,,25250000.0,119900000.0,11.0
4037,,,,302100.0,,
4038,,80010000.0,1.0,15630000.0,68680000.0,42.0
4039,,,,4002000.0,,
4042,,,,6131000.0,11980000.0,103.0
4043,,,,3410000.0,,
4046,,,,598500000.0,1600000000.0,18.0
4048,,,,493400000.0,1497000000.0,9.0
4050,,,,100100000.0,,
4051,,19360.0,404665.0,18000.0,17380.0,2850689.0
4052,,,,1005000.0,,
4054,,,,26660000.0,262900000.0,6.0
4057,,,,64140000.0,290000000.0,6.0
4058,,,,67010000.0,120000000.0,9.0
4059,,,,13530000.0,1489000000.0,2.0
4060,,,,6965000.0,198000000.0,2.0
4061,,,,11460000.0,399400000.0,4.0
4062,,,,250000000.0,2498000000.0,2.0
4063,,,,13500000.0,1690000000.0,1.0
4064,,,,210400.0,140000000.0,5.0
4065,,,,16490000.0,1437000000.0,4.0
4066,,,,1281000000.0,11780000000.0,3.0
4067,,,,2101000000.0,7000000000.0,3.0
4068,,,,2005000000.0,17990000000.0,1.0
4069,,,,14500000.0,,
4070,,,,,,
4071,,,,100.0,,
4072,,,,1.0,,
4073,,,,,,
4074,,,,1.0,,
4075,,,,990100000.0,,
4076,,,,10000000.0,,
4078,,,,61420000.0,597000000.0,2.0
4085,,,,65320000.0,2172000000.0,5.0
4097,,,,1501000000.0,95000000000.0,1.0
4098,,,,7122000.0,50000000.0,12.0
4101,,,,,,
4102,,,,,,
4103,,,,21600000.0,295000000.0,2.0
4104,,,,,,
4105,,,,51000000.0,1750000000.0,2.0
4106,,,,22000000.0,59540000.0,10.0
4107,,,,,,
4108,,,,1.0,,
4109,,,,,,
4110,,,,1.0,,
4111,,,,1000000.0,,
4112,,,,2154000.0,11900000.0,13.0
4113,,,,30440000.0,227000000.0,3.0
4114,,,,1.0,,
4115,,,,1.0,,
4116,,,,1124000.0,,
4117,,,,10000000.0,,
4118,,,,1071000.0,,
4119,,,,40380000.0,72000000.0,15.0
4120,,,,1091000.0,,
4121,,,,632000.0,,
4122,,,,637600000.0,978600000.0,9.0
4123,,,,931000.0,,
4124,,,,38200000.0,402900000.0,11.0
4125,,,,931000.0,,
4126,,,,13100000.0,,
4127,,,,,,
4128,,,,,,
4129,,,,1.0,,
4130,,,,,,
4131,,,,930000.0,,
4132,,,,1000000.0,,
4133,,,,1.0,,
4134,,,,537000.0,,
4135,,,,358600000.0,676000000.0,6.0
4136,,,,101200.0,2972000.0,24.0
4137,,,,450300.0,11000000.0,9.0
4138,,,,100700.0,4999000.0,34.0
4139,,,,95150000.0,,
4140,,,,85000000.0,1940000000.0,1.0
4141,,,,1114000.0,14280000.0,8.0
4142,,,,555100.0,9988000.0,11.0
4143,,,,20010000.0,,
4144,,,,1298000.0,2950000.0,101.0
4145,,,,,,
4146,,,,1000000.0,,
4147,1113000.0,5399000.0,31.0,4523000.0,5219000.0,203.0
4149,,,,28350000.0,495000000.0,1.0
4150,,,,2814000.0,36950000.0,5.0
4151,,,,15000000.0,,
4152,,,,,,
4153,,,,5000000.0,20000000.0,26.0
4154,,,,1000000.0,,
4155,,,,172600000.0,699900000.0,5.0
4156,,,,7147000.0,490000000.0,2.0
4157,,,,84210000.0,494000000.0,7.0
4158,,,,100000000.0,382000000.0,5.0
4159,,,,15000000.0,,
4160,,,,,,
4161,,,,,,
4162,,,,,,
4163,,,,,,
4164,,,,81050000.0,560000000.0,4.0
4165,,,,24170000.0,130000000.0,17.0
4166,,,,779400.0,10780000.0,13.0
4167,,,,6001000.0,75000000.0,6.0
4168,,,,7100000.0,59000000.0,7.0
4169,,,,1210000.0,190000000.0,2.0
4170,,,,7312000.0,82990000.0,10.0
4171,,,,7922.0,3379000.0,29.0
4172,,,,16030000.0,50000000.0,18.0
4173,,,,1.01,,
4174,,,,1.0,,
4175,,,,1.01,,
4176,,,,1.0,,
4177,,,,1000.0,,
4178,,,,675700.0,11540000.0,25.0
4179,,,,2000000.0,,
4180,,,,12730000.0,74890000.0,8.0
4181,,,,1.01,,
4182,,,,1.0,,
4183,,,,1.0,,
4184,,,,1.01,,
4185,,,,1.0,,
4186,,,,1.01,,
4187,,,,1.0,,
4188,,,,9134000.0,49890000.0,3.0
4189,,,,1.0,,
4190,,,,1.01,,
4191,,,,66750000.0,180600000.0,8.0
4192,,,,12700000.0,40990000.0,4.0
4193,,,,1.0,,
4194,,,,6030000.0,62990000.0,5.0
4195,,,,501900.0,19990000.0,15.0
4196,,,,4862000.0,82760000.0,2.0
4197,,,,1.0,,
4198,,,,614000.0,6397000.0,43.0
4199,,,,1.0,,
4200,,,,8192000.0,34990000.0,12.0
4201,,,,,,
4202,,,,,,
4203,,,,,,
4204,,,,,,
4205,,,,,,
4206,,,,,,
4207,,,,,,
4208,,,,,,
4209,,,,,,
4210,,,,,,
4211,,,,,,
4212,,,,2372000.0,77900000.0,9.0
4213,,,,,,
4214,,,,,,
4215,,,,6973000.0,19970000.0,7.0
4216,,,,616300000.0,1042000000.0,7.0
4217,,,,10000000.0,,
4218,,,,,,
4219,,,,,,
4220,,,,,,
4221,,,,,,
4222,,,,,,
4223,,,,6823000.0,77730000.0,4.0
4224,,,,,,
4225,,,,2508000.0,7000000.0,27.0
4226,,,,,,
4227,,,,,,
4228,,,,,,
4229,,,,10000000.0,,
4230,,,,,,
4231,,,,16380000.0,28990000.0,4.0
4232,,,,145400000.0,285000000.0,6.0
4233,,,,235300.0,6968000.0,19.0
4234,,,,169000.0,2093000.0,52.0
4235,,,,172300.0,8769000.0,16.0
4236,,,,2321000.0,579900000.0,2.0
4237,,,,1946000.0,19990000.0,9.0
4238,,,,77290.0,799800.0,73.0
4239,,,,4245.0,1186000.0,52.0
4240,,,,18460000.0,451000000.0,4.0
4241,,,,10440000.0,250000000.0,3.0
4242,,,,326000.0,1326000.0,97.0
4243,,,,51450000.0,314800000.0,5.0
4244,,,,1123000000.0,3889000000.0,4.0
4245,,,,120100000000.0,,
4246,,19570.0,39281.0,16580.0,17070.0,2928018.0
4247,,19000.0,118165.0,16570.0,17230.0,3057539.0
4248,1311000.0,10330000.0,199.0,9087000.0,12850000.0,78.0
4250,,4219000.0,358.0,3188000.0,3669000.0,1899.0
4252,,89620000.0,3.0,70130000.0,101600000.0,6.0
4254,110000.0,1679000.0,678.0,1263000.0,1500000.0,1018.0
4256,1086000.0,5242000.0,132.0,4174000.0,4839000.0,306.0
4258,14850.0,1474000.0,30.0,1220000.0,1679000.0,2641.0
4260,17440.0,1296000.0,84.0,817400.0,1167000.0,2762.0
4292,118000000.0,157800000.0,24.0,133300000.0,143000000.0,119.0
4294,80000000.0,144000000.0,2.0,98520000.0,133200000.0,78.0
4296,,,,1234000.0,4900000.0,174.0
4299,,,,128000.0,2000000.0,77.0
4302,40080000.0,89860000.0,38.0,66670000.0,74420000.0,214.0
4305,,,,117100000.0,655700000.0,5.0
4306,11780000.0,95750000.0,28.0,73070000.0,77970000.0,161.0
4307,,,,61580000.0,615000000.0,84.0
4308,50900000.0,120000000.0,15.0,71230000.0,77850000.0,151.0
4309,,,,21160000.0,687900000.0,3.0
4310,43080000.0,85030000.0,53.0,68400000.0,74110000.0,654.0
4311,,,,434800000.0,634500000.0,4.0
4312,,19470.0,70429.0,16220.0,17290.0,1588954.0
4313,,,,9000000.0,10510000.0,20.0
4314,,,,9000000.0,10500000.0,98.0
4315,,,,9000000.0,10500000.0,91.0
4316,,,,9000000.0,10500000.0,115.0
4345,999900.0,577400000.0,4.0,372700000.0,419100000.0,60.0
4346,999900.0,989900000.0,2.0,843900000.0,922800000.0,42.0
4347,802000000.0,1139000000.0,6.0,1010000000.0,1143000000.0,87.0
4348,317800000.0,649000000.0,2.0,540900000.0,587900000.0,61.0
4349,304200000.0,397500000.0,4.0,343600000.0,374800000.0,152.0
4358,,5000000.0,9.0,45020.0,99990.0,47949.0
4363,,,,912600000.0,1991000000.0,8.0
4365,,,,128000000.0,1282000000.0,9.0
4366,,,,125000000.0,413000000.0,14.0
4367,,,,55910000.0,599900000.0,2.0
4368,,,,113000000.0,599000000.0,5.0
4383,1006000.0,2896000.0,171.0,2651000.0,2652000.0,2304.0
4385,,,,4553000.0,5000000.0,7806.0
4388,,,,24000000000.0,82980000000.0,2.0
4391,100700.0,440000.0,98.0,327500.0,415000.0,3165.0
4393,,89990.0,1279.0,77250.0,82010.0,11464.0
4394,,,,100.0,10000000.0,4.0
4395,42000.0,518000.0,343.0,330300.0,379200.0,7915.0
4396,,,,100.0,750000.0,92.0
4397,,,,1300000.0,1467000.0,966.0
4398,,,,,1250000.0,65.0
4399,,5749000.0,93.0,4200000.0,4594000.0,712.0
4401,168900.0,16990000.0,44.0,9001000.0,16940000.0,35.0
4403,231200.0,1326000.0,933.0,1397000.0,1200000.0,8469.0
4405,1003000.0,1634000.0,3267.0,1320000.0,1350000.0,1531.0
4409,,99270.0,423.0,40030.0,46640.0,2466.0
4411,,,,416000.0,600000.0,8027.0
4435,101.5,2990.0,8645.0,1314.0,3234.0,38827.0
4471,1237.0,24990.0,1268.0,11090.0,13500.0,1010.0
4477,103.8,34990.0,1591.0,14660.0,14670.0,5174.0
4529,,99970.0,363.0,3636.0,3087.0,4895.0
4533,,100000.0,1063.0,4547.0,8826.0,4669.0
4569,,105000.0,450.0,15030.0,20990.0,8388.0
4573,,197300.0,211.0,17000.0,23000.0,3488.0
4609,,79990.0,172.0,37210.0,38000.0,2107.0
4613,,200000.0,53.0,38050.0,38490.0,3474.0
4787,590.2,14920.0,1478.0,5131.0,7983.0,13789.0
4833,1489.0,6968.0,2611.0,4722.0,4558.0,13662.0
4871,14010.0,49730.0,2985.0,23030.0,27350.0,5621.0
4959,,,,7280000.0,12950000.0,82.0
5011,283.5,49880.0,1997.0,24430.0,54950.0,9088.0
5051,841.1,335000.0,83.0,227500.0,204400.0,3771.0
5091,1081.0,11000.0,804.0,13010.0,11180.0,1131.0
5093,105.5,14990.0,1387.0,12100.0,79890.0,2101.0
5137,,8000.0,2384.0,4247.0,5344.0,5547.0
5141,103.7,34990.0,1484.0,3621.0,18870.0,6165.0
5175,,,,687.1,6398.0,830.0
5177,,,,1064.0,6500.0,385.0
5179,,,,185300.0,347500.0,660.0
5181,,,,8002.0,8003.0,1328.0
5215,,,,1836.0,1837.0,127.0
5217,,,,1039.0,10880.0,51.0
5219,,,,51700.0,97080.0,917.0
5221,,,,582.4,9842.0,215.0
5233,,,,71040000.0,2990000000.0,1.0
5239,,66400.0,124.0,3920.0,6238.0,76265.0
5245,,7000.0,486.0,3100.0,5450.0,16452.0
5279,109.6,18000.0,1047.0,1093.0,10860.0,279.0
5281,,29000.0,966.0,10000.0,11000.0,1569.0
5282,100.0,11770.0,1122.0,10060.0,6660.0,1656.0
5299,101.0,199700.0,93.0,14600.0,11510.0,2393.0
5301,106.4,59990.0,561.0,15110.0,30000.0,1141.0
5302,101.1,49990.0,385.0,16110.0,24990.0,3574.0
5319,103.7,8500.0,829.0,7804.0,9095.0,1580.0
5320,1011.0,38070.0,1594.0,12030.0,19040.0,12530.0
5321,103.6,10000.0,1881.0,7702.0,37000.0,412.0
5322,102.8,14990.0,1210.0,9000.0,10000.0,2006.0
5339,102.5,6599.0,680.0,7010.0,8879.0,727.0
5340,103.1,6799.0,437.0,8106.0,9997.0,1981.0
5342,102.5,6400.0,179.0,8214.0,8991.0,241.0
5361,95.11,14000.0,252.0,9031.0,9989.0,1915.0
5363,114.1,19000.0,460.0,9518.0,10170.0,2443.0
5365,100.0,9996.0,894.0,9903.0,11790.0,3007.0
5399,213.9,34980.0,1277.0,25190.0,77760.0,767.0
5403,9989.0,250000.0,327.0,26790.0,30000.0,4435.0
5405,10010.0,44850.0,649.0,27590.0,39970.0,8393.0
5439,5701.0,48920.0,1683.0,25050.0,25500.0,8422.0
5443,101.5,100000.0,680.0,43470.0,76980.0,19555.0
5445,4134.0,63000.0,802.0,44560.0,44570.0,10556.0
5493,,180000.0,254.0,65000.0,74630.0,6583.0
5533,16500.0,165000.0,41.0,80000.0,77040.0,10649.0
5599,,119900.0,628.0,63200.0,97490.0,10534.0
5631,,30000.0,88.0,3505.0,7567.0,13092.0
5647,,200000.0,477.0,2000.0,19000.0,2374.0
5649,,200000.0,696.0,901.2,11950.0,2755.0
5683,,761500.0,57.0,227300.0,228100.0,574.0
5693,,,,187.8,14870.0,1074.0
5697,,899900.0,8.0,207000.0,310000.0,1639.0
5719,,715700.0,2.0,219400.0,390000.0,171.0
5721,,688700.0,4.0,370000.0,358800.0,473.0
5723,,3310000.0,66.0,252100.0,384000.0,262.0
5743,,,,1663.0,12390.0,154.0
5745,,990000.0,5.0,1004.0,11320.0,370.0
5747,,197100.0,4.0,9586.0,10.01,371.0
5755,,719900.0,6.0,347400.0,325000.0,1154.0
5757,,449900.0,76.0,321800.0,378800.0,1856.0
5759,,990000.0,4.0,320100.0,365400.0,2408.0
5839,358900.0,1260000.0,640.0,882400.0,831200.0,6963.0
5849,,36930.0,1294.0,45490.0,66960.0,5914.0
5865,,12220.0,1.0,1528.0,1529.0,193.0
5867,,12230.0,4.0,1662.0,1661.0,3831.0
5869,,99950.0,58.0,1041.0,1500.0,1408.0
5871,,50000.0,118.0,1512.0,1513.0,1167.0
5933,100.0,100000.0,1082.0,102000.0,142300.0,4424.0
5945,502000.0,600000.0,920.0,706100.0,737500.0,3516.0
5955,81110.0,122000.0,1054.0,121600.0,130000.0,2828.0
5971,1201.0,66330.0,3611.0,26050.0,26060.0,20681.0
5973,88990.0,400000.0,1069.0,415100.0,465000.0,18329.0
5975,1915.0,15980.0,3166.0,16110.0,27750.0,10374.0
6001,1904.0,69970.0,2032.0,62650.0,68000.0,19405.0
6003,110.1,15480.0,2687.0,7530.0,9999.0,1101.0
6005,340.3,17800.0,2937.0,6743.0,8899.0,21429.0
6041,,,,,,
6043,,,,,,
6045,,,,,,
6047,,,,100000.0,,
6073,1794.0,17070.0,2208.0,9940.0,17460.0,6932.0
6131,102.9,2800.0,1436.0,750.0,1400.0,7195.0
6135,,15000.0,666.0,1231.0,5500.0,1957.0
6159,104.5,5000.0,2086.0,3057.0,6368.0,16484.0
6160,120.0,15000.0,1775.0,6716.0,8800.0,42770.0
6173,,5996.0,1358.0,4402.0,34790.0,9444.0
6176,102.8,3999.0,2274.0,1013.0,5174.0,6304.0
6296,110.1,14990.0,2549.0,3099.0,3100.0,29556.0
6325,,99900.0,57.0,6006.0,9861.0,5606.0
6437,103.8,83690.0,57.0,3900.0,5496.0,2219.0
6441,,19990.0,217.0,3800.0,4224.0,7928.0
6485,112.1,6796.0,1231.0,62.0,2701.0,1947.0
6527,110.1,12000.0,393.0,950.0,5999.0,388.0
6569,,4684.0,1011.0,1435.0,2342.0,73128.0
6631,,,,3710.0,13020.0,476.0
6633,,,,3515.0,5000.0,334.0
6635,,980000.0,1.0,90170.0,247000.0,29.0
6637,,,,70060.0,148000.0,555.0
6671,,,,20260.0,37000.0,4604.0
6673,,,,4027.0,4796.0,433.0
6675,,1245000.0,8.0,215000.0,290000.0,1716.0
6677,,199900.0,1.0,75200.0,90000.0,268.0
6715,,888800.0,212.0,6567.0,26400.0,664.0
6717,,,,5047.0,23050.0,755.0
6719,,,,426900.0,778900.0,1840.0
6721,,,,61150.0,136600.0,770.0
6757,,,,4073.0,8193.0,60.0
6759,,,,3416.0,9984.0,179.0
6761,,999900.0,1.0,51000.0,379700.0,350.0
6763,,,,2011.0,8500.0,112.0
6805,,,,1312.0,52520.0,954.0
6807,,,,19200.0,22120.0,136.0
6809,,,,1059000.0,1547000.0,107.0
6811,,,,1582000.0,2500000.0,214.0
6859,,800000.0,6.0,36200.0,42940.0,100.0
6861,,800000.0,8.0,34180.0,37940.0,348.0
6863,,700000.0,77.0,275200.0,396800.0,1282.0
6865,,,,35170.0,99890.0,1472.0
6919,,888700.0,207.0,50010.0,52950.0,48.0
6921,,800000.0,28.0,50110.0,50990.0,266.0
6923,,800000.0,11.0,54370.0,54390.0,394.0
6925,,,,50010.0,53000.0,54.0
6959,,980000.0,210.0,63010.0,63980.0,110.0
6961,,126600.0,8.0,59820.0,63990.0,239.0
6963,,1499000.0,59.0,136600.0,353000.0,2372.0
6965,,800000.0,17.0,60090.0,63890.0,291.0
6999,,1290000.0,4.0,58230.0,74910.0,456.0
7001,,2250000.0,5.0,13030.0,74000.0,307.0
7003,,,,70010.0,72780.0,413.0
7005,,299400.0,5.0,66310.0,64720.0,447.0
7043,,,,254000.0,290000.0,275.0
7045,111100.0,1940000.0,6.0,247800.0,300000.0,93.0
7047,,996800.0,176.0,310900.0,339000.0,139.0
7049,,949000.0,5.0,194600.0,165000.0,193.0
7083,,2890000.0,1.0,414800.0,480000.0,209.0
7085,,2979000.0,2.0,469400.0,479900.0,575.0
7087,,1079000.0,96.0,446400.0,490000.0,868.0
7089,,690000.0,123.0,458600.0,508300.0,480.0
7123,,,,433200.0,595000.0,88.0
7125,,1950000.0,2.0,581400.0,609900.0,141.0
7127,,1800000.0,4.0,538100.0,500000.0,68.0
7131,,1498000.0,34.0,506600.0,605900.0,166.0
7167,,1847000.0,5.0,702200.0,600000.0,448.0
7169,,1941000.0,3.0,628600.0,550000.0,598.0
7171,,999900.0,96.0,687000.0,759900.0,2679.0
7173,,1250000.0,5.0,698300.0,728100.0,414.0
7247,,700000.0,4.0,442900.0,599400.0,203.0
7249,,100000.0,83.0,11820.0,67680.0,397.0
7251,,,,680.4,3398.0,729.0
7253,,382500.0,1.0,149500.0,247000.0,164.0
7287,150100.0,499000.0,16.0,600300.0,708800.0,1248.0
7289,100.0,20000.0,1020.0,6110.0,34870.0,854.0
7291,110.2,24000.0,672.0,6511.0,12000.0,632.0
7293,103.8,39970.0,246.0,42000.0,75830.0,811.0
7327,,1499000.0,215.0,90130.0,158700.0,1556.0
7329,,90000.0,207.0,8512.0,33000.0,656.0
7331,1000.0,,,7157.0,16080.0,1008.0
7333,,,,7009.0,98920.0,55.0
7367,44450.0,154400.0,339.0,81120.0,113900.0,8972.0
7369,157.7,49990.0,510.0,61840.0,57000.0,506.0
